exp,bidrsde12,I sometimes lose out on things because I can't make up my mind soon enough.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde13,My parents were not always fair when they punished me.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde14,I am a completely rational person.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde15,I rarely appreciate criticism.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde16,I am very confident of my judgments.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde17,It's all right with me if some people happen to dislike me.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bidrsde18,I don't always know the reasons why I do the things I do.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw1,Justice always prevails over injustice.,9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw2,"Injustices in all areas of life (e.g., professional, family, politics) are the exception rather than the rule.",9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw3,People try to be fair when making important decisions.,9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw4,In the long run people will be compensated for injustices.,9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw5,People get what they deserve.,9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,bjw6,"Basically, the world is a fair place.",9/16/06,2/25/15,4669657,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs1,"When the only thing you know about someone is their race, it makes sense to use your knowledge of their racial group to form an impression of them.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs2,"I think it is logical, and NOT racist, to form my impressions of others using knowledge of their racial group’s likely values and behaviors.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs3,"If a landlord would prefer not to rent an apartment to Hispanics and Blacks because he's afraid they won't make the rent, that's the landlord's own business.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs4,"When hiring a math tutor, it makes sense to choose someone from an ethnic group associated with high levels of math achievement--for example, Asians more so than others.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs5,"If you want to make accurate predictions, you should use information about a person's ethnic group when deciding if they will perform well.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs6,"If it will increase profits, it makes sense to use statistics about the performance of different racial groups. ",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs7,"When forming an impression of someone, you should consider the general tendencies of the ethnic group to which they belong.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs8,"It should be against airport policy to allow airport security to search passengers based on their ethnic group--for example, Arabs more so than others. ",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs9,It is wrong to avoid someone because members of their racial group are more likely to commit violent crimes.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs10,"Law enforcement officers should pay particular attention to those social groups more heavily involved in crime, even if this means focusing on members of particular ethnic groups.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs11,I’d be happier with local law enforcement if they would focus on securing neighborhoods where members of aggressive racial groups live.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs12,Law enforcement officers should act as if members of all racial groups are equally likely to commit crimes.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs13,"If your personal safety is at stake, it's sensible to avoid members of ethnic groups known to behave more aggressively.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs14,"I’d like to hear that government agencies are particularly monitoring people from groups that have been linked to terrorism, like Muslims and Arabs.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,brs15,It is reasonable for restaurants to refuse delivery service to areas inhabited by ethnic groups thought to be more violent.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he1,One should be kind to all people.,6/19/07,2/25/15,6682802,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",he10 was named he1 until 6/19/2007. Unable to use he1 data before 6/19/2007.,Numeric,1,0,F1.0,,,,,,,,
exp,he2,One should find ways to help others less fortunate than oneself.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he3,A person should be concerned about the well-being of others.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he4,There should be equality for everyone because we are all human beings.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he5,Those who are unable to provide for their basic needs should be helped by others.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he6,A good society is one in which people feel responsible for one another.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he7,Everyone should have an equal chance and an equal say in most things.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he8,Acting to protect the rights and interests of other members of the community is a major obligation for all persons.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he9,In dealing with criminals the courts should recognize that many are victims of circumstances.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,he10,Prosperous nations have a moral obligation to share some of their wealth with poor nations.,6/19/07,2/25/15,6682802,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""", he10 was named he1 before 6/19/2007. No he10 data until 6/19/2007.,Numeric,1,0,F1.0,,,,,,,,
exp,nfc1,I would prefer complex to simple problems.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc2,I like to have the responsibility of handling a situation that requires a lot of thinking.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc3,Thinking is not my idea of fun.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc4,I would rather do something that requires little thought than something that is sure to challenge my thinking abilities.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc5,I try to anticipate and avoid situations where there is likely a chance I will have to think in depth about something.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc6,I find satisfaction in deliberating hard and for long hours.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc7,I only think as hard as I have to.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc8,"I prefer to think about small, daily projects to long-term ones.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc9,I like tasks that require little thought once I&apos;ve learned them.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc10,The idea of relying on thought to make my way to the top appeals to me.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc11,I really enjoy a task that involves coming up with new solutions to problems.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc12,Learning new ways to think doesn&apos;t excite me very much.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc13,I prefer my life to be filled with puzzles that I must solve.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc14,The notion of thinking abstractly is appealing to me.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc15,"I would prefer a task that is intellectual, difficult, and important to one that is somewhat important but does not require much thought.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc16,I feel relief rather than satisfaction after completing a task that required a lot of mental effort.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc17,It's enough for me that something gets the job done; I don't care how or why it works.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfc18,I usually end up deliberating about issues even when they do not affect me personally.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca1,I don't like situations that are uncertain.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca2,I feel comfortable when I don't understand the reason why an event occurred in my life.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca3,"When I am confused about an important issue, I feel very upset.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca4,"In most social conflicts, I can easily see which side is right and which is wrong.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca5,I like to know what people are thinking all the time.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca6,I dislike it when a person's statement could mean many different things.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca7,It's annoying to listen to someone who cannot seem to make up his or her mind.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca8,I feel uncomfortable when someone's meaning or intention is unclear to me.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcca9,I'd rather know bad news than stay in a state of uncertainty.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc1,"Even after I've made up my mind about something, I am always eager to consider a different opinion.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc2,I dislike questions which could be answered in many different ways.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc3,I feel irritated when one person disagrees with what everyone else in a group believes.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc4,"When considering most conflict situations, I can usually see how both sides could be right.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc5,"When thinking about a problem, I consider as many different opinions on the issue as possible.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc6,I prefer interacting with people whose opinions are very different from my own.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc7,I always see many possible solutions to problems I face.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccc8,I do not usually consult many different options before forming my own view.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd1,I would describe myself as indecisive.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd2,"When I go shopping, I have difficulty deciding exactly what it is I want.",11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd3,When faced with a problem I usually see the one best solution very quickly.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd4,I tend to put off making important decisions until the last possible moment.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd5,I usually make important decisions quickly and confidently.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd6,I tend to struggle with most decisions.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfccd7,When trying to solve a problem I often see so many possible options that it's confusing.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco1,I think that having clear rules and order at work is essential for success.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco2,I find that a well ordered life with regular hours suits my temperament.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco3,I hate to change my plans at the last minute.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco4,My personal space is usually messy and disorganized.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco5,I believe orderliness and organization are among the most important characteristics of a good student.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco6,I think that I would learn best in a class that lacks clearly stated objectives and requirements.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco7,I find that establishing a consistent routine enables me to enjoy life more.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
exp,nfcco8,I enjoy having a clear and structured mode of life.,11/15/06,2/25/15,5014123,2616668142,"1 ""Strongly disagree"" 2 ""Moderately disagree"" 3 ""Slightly disagree"" 4 ""Slightly agree"" 5 ""Moderately agree"" 6 ""Strongly agree""",,Numeric,1,0,F1.0,,,,,,,,
